,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
4604,2008-07-07,1706.96,5016.45,15.18,96.26,1123.15,151.12,9.41,90.85,189.71,17.75,17.78,19.88,16.22
4605,2008-07-08,1683.64,4938.02,14.98,96.26,1123.15,151.12,9.27,90.85,189.71,17.75,17.78,19.88,16.22
4606,2008-07-09,1714.55,4990.49,15.24,96.26,1123.15,151.12,9.37,90.85,189.71,17.75,17.78,19.88,16.22
4607,2008-07-10,1694.72,4960.73,15.03,96.26,1123.15,151.12,9.22,90.85,189.71,17.75,17.78,19.88,16.22
4608,2008-07-11,1658.05,4871.11,14.76,96.26,1123.15,151.12,9.19,90.85,189.71,17.75,17.78,19.88,16.22
4609,2008-07-12,1658.05,4871.11,14.76,96.26,1123.15,151.12,9.19,90.85,189.71,17.75,17.78,19.88,16.22
4610,2008-07-13,1658.05,4871.11,14.76,96.26,1123.15,151.12,9.19,90.85,189.71,17.75,17.78,19.88,16.22
4611,2008-07-14,1660.66,4870.79,14.89,96.26,1123.15,151.12,9.21,90.85,189.71,17.75,17.78,19.88,16.22
4612,2008-07-15,1623.53,4704.53,14.46,96.26,1123.15,151.12,9.06,90.85,189.71,17.75,17.78,19.88,16.22
4613,2008-07-16,1639.36,4748.84,14.51,96.26,1123.15,151.12,9.13,90.85,189.71,17.75,17.78,19.88,16.22
